,id,Venue,Locality,Sector,Venue Latitude,Venue Longitude,Local Latitude,Local Longitude,Distance
1194,4c3bd4bf7f49c9b61f2c6be3,Domino's Pizza,Prabhadevi,South,19.017,72.83,19.0148811,72.8279556,318.7098538556573
58,4b0587d6f964a520aea322e3,Souk,Henry Road,South,18.922433917282156,72.83393382078587,18.9203617,72.8318368,318.77953113956687
2868,4f3f5b10e4b04da19efb6b73,Torrp.it.Up,Lokhandwala,West,19.140749089028766,72.82568693161011,19.1431889,72.824081,319.26740750540574
1895,4b8d230ef964a520c1e932e3,Sai Swad Dosa,Rajawadi,East,19.080421342849117,72.90429817279468,19.0782013,72.90235517639476,320.1569792220211
1282,4e188f8362e12640d876bce1,Kailash Lassi,Dadar,South,19.01642394128064,72.84326567872564,19.019282,72.8428757,320.23384669676443
2080,5207b81b498ea3fd0eea6a38,LOVE SUGAR DOUGH,Vile Parle (East),West,19.097939226275706,72.84587506558769,19.0962884,72.84837990000001,320.68463626329697
530,4e760c9962e1263516ad4226,Thacker's,Girgaon,South,18.954042099856974,72.81487053191732,18.9543165,72.8179082,320.71107574494863
3293,4cffb4ab4f56b60c57109e37,Sandwich Cart,Orlem,North,19.197362514323622,72.8387422069031,19.1944819,72.8389662,320.9705668468065
1488,4e2000e322717a5245bbb02c,Modern Lunch Home,Sion East,West,19.04541906032863,72.86402602636001,19.0428153,72.8653563,321.318511248086
419,4cee12398604a1cd2e5ff6c0,Little Italy's La Pizzeria,Marine Lines,South,18.94302621797815,72.82502126474827,18.9456701,72.82378100000001,321.42332701623
1882,54b243fe498e05ece8709bb1,Carter's Express,Khar,West,19.06967254764415,72.83288003169737,19.072457500000002,72.8337068,321.4288955743465
3383,5082d8f7e4b0361f668cb6f9,Kwanz,Thakur Village,North,19.212293091467632,72.87452379644571,19.2097189,72.8759248,321.6252213329362
1749,519bb200498e0ac084c832e0,Yokos,Kurla,East,19.064001375388397,72.87662944922297,19.065279699999998,72.87938050000001,321.97401914384193
1482,4b8f5f33f964a520b45233e3,Sion lunch home,Sion East,West,19.045531221133896,72.86426640903933,19.0428153,72.8653563,322.79155229310595
752,4e0c6ca3483b3608f1084520,Domino's Pizza,Nagpada,South,18.97,72.831,18.9681782,72.82860090000001,323.3430562025621
701,4bc817c514d795210b8e68e9,Golden Crown,Grant Road,South,18.962163126619682,72.81165361404419,18.9644472,72.81357270000001,324.1915243946986
2079,4b960211f964a52006ba34e3,Shiv Sagar,Vile Parle (East),West,19.09837282774542,72.84621970281538,19.0962884,72.84837990000001,324.2070393874742
1217,4e7ef0309a5209bccc52d6da,Quick Bite,Prabhadevi,South,19.01284956405831,72.82573675766896,19.0148811,72.8279556,324.51247623244893
2100,4cf126d46195721ecfc13fc1,Curry Leaf,Vile Parle (East),West,19.098353815805,72.84619256435067,19.0962884,72.84837990000001,324.71056487758966
1208,4cfca6c3084f5481d4428709,Cafe Coffee Day,Prabhadevi,South,19.017057434434413,72.8300301657263,19.0148811,72.8279556,325.5668779687789
1494,55e18927498eac393f7da673,cafe istaa,Sion East,West,19.04335969256443,72.86231064860046,19.0428153,72.8653563,325.59566414520503
2803,4dda73bce4cd37c893f2d5f1,Satyam sweets n chat,Poonam Nagar,West,19.13643797388437,72.87219313470744,19.136917800000003,72.869128,326.1785951883488
1266,4f6ee0b5e4b0e3b3be51cde9,Punjabi Tadka,Dadar,South,19.017003113043224,72.8448333783413,19.019282,72.8428757,326.2399025557815
3030,4b0587d9f964a52017a422e3,Udipi Vihar,Goregaon (East),North,19.16649838327973,72.85419928166584,19.169262300000003,72.8552548,326.51210889695227
556,520f70d811d29e68bc30737e,Zam Zam Restaurant,Mandvi,South,18.956440835553284,72.83204589000526,18.9550564,72.83479190000001,327.0469800369532
2032,4dfe11eeb61c84188ef25a04,Capresso,Pant Nagar,East,19.085511595480558,72.91280836301395,19.086820899999996,72.9156026,327.5310699728215
2283,567667d8498e8c399ae7f1df,RUKA,Juhu,West,19.109200104703394,72.82541940219662,19.1070215,72.8275275,328.03884161822714
2547,4bf3b55f6a31d13aebe2942e,Tunga Vihar,MIDC,West,19.11783598378939,72.86329718461016,19.120511899999997,72.8646365,328.93522800568525
3487,4e5f9b911495f9ece2d05a70,Night Evil Chinese Food,Borivali West,North,19.228648898789185,72.85100846712757,19.2294561,72.84799050000001,329.1209065600347
521,50178c66582fb0f796706c93,Saffron Bay,Girgaon,South,18.954689528471008,72.8147964113239,18.9543165,72.8179082,329.6641808088985
2419,4eafcdea2c5b1b4e30b0282b,Junker's Bunker,Andheri (East),West,19.11829513822242,72.85235852568374,19.1158835,72.854202,330.5836287904478
1329,4b50359cf964a520891e27e3,Tamnak Thai,Bhavanishankar Road,South,19.02521193826648,72.83572119500359,19.022237,72.8356574,330.65828049859425
3501,4dbc07794df044e524d888bd,Shri Sagar,Borivali West,North,19.228705741435736,72.85104048782719,19.2294561,72.84799050000001,330.7058229278292
850,4f4ccf43e4b0f92023e66aca,Domino's Pizza,Mumbai Central,South,18.96921068277889,72.81619283298389,18.9695855,72.8193152,330.7630578406228
3010,535a7104498e9d66e740b3ed,sbarro,Bangur Nagar,North,19.171313378085973,72.83539570683386,19.1688142,72.8336777,331.13002196530357
3372,5018ebb4e4b01f45cbc3c645,McDonald's,Thakur Village,North,19.20888929764817,72.87288998443614,19.2097189,72.8759248,331.5425414258831
284,4badf356f964a5204a753be3,Apoorva - The seafood capital,Hutatma Chowk,South,18.933134658335522,72.83452717054064,18.933307,72.831377,331.6771111325084
3384,501e59a2e4b04424661383bf,McDonald's,Thakur Village,North,19.208689820263366,72.87294887154619,19.2097189,72.8759248,332.5677748031084
520,4f1256cde4b0d85e53287d94,Tewari Bros. Mithaiwala,Girgaon,South,18.956510062309206,72.81575370543813,18.9543165,72.8179082,332.7037145771477
1831,4ef9c70cbe7bb4784f9df80a,Radhe Krishna Chat,Khar,West,19.07531488640619,72.83466870246613,19.072457500000002,72.8337068,333.2105646585416
792,51862333498e43b2811800bb,China Garden,Cumballa Hill,South,18.972304936503424,72.80630172616785,18.9693073,72.8065375,334.032907565424
800,4b1e84c4f964a520e31a24e3,Domino's Pizza,Cumballa Hill,South,18.972310386845827,72.80634918896624,18.9693073,72.8065375,334.3046085449695
2374,4d146d08816af04d2bce3bc2,New Cafe Marol,Marol Village,East,19.111595255748725,72.87868316410263,19.114434699999997,72.8776145,334.8914517008679
3177,4e54e6fc62e1d1844323719f,McDonald's,Mulund Colony,East,19.180796373079385,72.93840051455979,19.1777778,72.93835109999999,335.47936855186197
269,4bdaa0332a3a0f47ad8eabb6,Ideal Corner,Hutatma Chowk,South,18.934961470035777,72.83405011234707,18.933307,72.831377,335.78292890413724
573,4f2e8104e4b0bd78b7e93ea4,Simla,Mandvi,South,18.957928779216875,72.8358169067849,18.9550564,72.83479190000001,336.8819699578233
536,546b60bc498e178411505c6d,Revival Restaurant Banquet Bar,Girgaon,South,18.95464540730437,72.81471947325515,18.9543165,72.8179082,337.12098611082735
2676,4b0587d7f964a520c6a322e3,Legacy Of China,Versova,West,19.130122894139003,72.81816595421142,19.13025205,72.8213774957082,337.47987795573385
660,4df4373262e1288ed306f815,B. Merwan & Co.,Grant Road,South,18.96246347209398,72.81600477909575,18.9644472,72.81357270000001,337.5268113853714
2917,4b0587d8f964a520f6a322e3,The Calcutta Club,Oshiwara,West,19.148738212949493,72.83143562237763,19.1502437,72.83422940000001,337.64111938801466
1532,4c126221583c9c74513f3fa4,Vijay Punjab,BSNL Telecom Factory,East,19.045435038184205,72.91563656751569,19.046900450000006,72.91846239254782,338.56442785468073
1485,4c2c513977cfe21eefdeb5f1,Cafe Vrindavan,Sion East,West,19.045404059977525,72.86365216009519,19.0428153,72.8653563,338.8236417310827
3277,4c14e8b577cea593d542d160,Maldrins Chinese Corner,Orlem,North,19.194012599752494,72.83576868723735,19.1944819,72.8389662,339.5995030183992
90,510be220e4b04c8c9a45f4d6,The Pier,Henry Road,South,18.917335927461338,72.83133368639416,18.9203617,72.8318368,340.37339942988166
2919,501a971ee4b00bf33ff1ab87,Quesso Risorante,Oshiwara,West,19.14877199833972,72.83138134685903,19.1502437,72.83422940000001,340.78418887276104
2488,4d3e9ef0457cb60cdf0c02a5,Mohini Fast Food,Powai,East,19.115772503257283,72.90825285278223,19.1187195,72.9073476,340.9998009814531
3568,4e6e1f5d1f6e39092efa8ab0,Domino's Pizza,Dahisar,North,19.251862789848197,72.86164398128439,19.2494501,72.85962059999999,341.9712830864659
206,4b0587d5f964a52094a322e3,Samrat Veg Restaurant,Mantralaya,South,18.930674399550522,72.8263198940663,18.92766235,72.82703930367538,343.1504716515744
1715,4e61f2161f6ef7d07a7baef0,Cafe Coffee Day,Bandra (East),West,19.060823671195273,72.84665822740081,19.0616565,72.8498111,343.8421544817106
2247,50ba3776e4b062ae37022f54,Facing East,Juhu,West,19.110120035881774,72.82745431250346,19.1070215,72.8275275,344.4108980969204
2218,4d9ea741fca1b60c880cae50,Subway,Vile Parle (West),West,19.100888273706282,72.83939996185501,19.1038725,72.84029029999999,344.54900783344215
1653,4b7b4881f964a5205a5c2fe3,Chéron,Bandra (West),West,19.055253954057882,72.83064520513383,19.058335800000002,72.83026690000001,344.7679226507751
2004,4c5447bef5f3d13ad5b6e3f9,55 East,Sen Nagar,West,19.084388703609292,72.84626589426018,19.0828321,72.8434193,345.3817007410896
85,540d41b4498ebc7a3b47ac3c,Saizen,Henry Road,South,18.917311586653934,72.83119520723203,18.9203617,72.8318368,345.58944262234877
1465,4e43073ed164e180fb844cf5,Cafe paramount,Mahim,West,19.039749193811346,72.84170785991037,19.0423145,72.8398344,346.4016577877297
2490,4b5ce7dbf964a5203f4a29e3,Chillis Hiranandani,Powai,East,19.116317349685094,72.9094601078775,19.1187195,72.9073476,347.0653528964802
1866,4dce3ba752b1f8915b9169b0,Khar Gymkhana- Pavilion,Khar,West,19.070088404383295,72.8315482723459,19.072457500000002,72.8337068,347.4224467713195
2925,4bc60ab4bf29c9b67e25f92a,Fire Bowl,Oshiwara,West,19.14861624825363,72.83139969476316,19.1502437,72.83422940000001,347.77380653177937
2497,4ce91dfbbaa6a1cdbc01326c,Domino's Pizza,Powai,East,19.115983191497847,72.90896672555614,19.1187195,72.9073476,348.36908365723804
2468,4b507f47f964a520322527e3,Aromas Café,Powai,East,19.11694098338812,72.91008154411433,19.1187195,72.9073476,348.51202123458046
911,510ceee0e4b0e2f936a410c5,Regal Restaurant & Bakery,Rani Baug,South,18.981360472997494,72.83514183253915,18.97865435,72.83681822408445,348.5170973612151
2058,4e39508f14959f8577a764dc,Ghatkopar Bakery,Ghatkopar (West),East,19.088770148209008,72.90776500175224,19.0897194,72.90459720000001,348.98862531342803
1695,4e686ffe62e1a02a61067861,Balaji Restaurant,Bandra (West),West,19.055208711005275,72.83063852168183,19.058335800000002,72.83026690000001,349.68348402574225
2420,4d87622340a7a35dddbe46be,Brijwasi,Andheri (East),West,19.118430667268278,72.85223839713588,19.1158835,72.854202,350.1806651085751
2487,4b264d79f964a520007a24e3,Chili's Grill & Bar,Powai,East,19.11627029754339,72.90945448884617,19.1187195,72.9073476,350.7304032145939
1241,4eec350c9a52993fb5d37857,Café VJTI,Wadala Village,South,19.018457804230888,72.85700409419375,19.0158783,72.8550732,351.1680375379208
245,4dfccf49483b96a3aaa71058,Vihar,Mantralaya,South,18.930697304570753,72.8260900137259,18.92766235,72.82703930367538,351.7117412702684
2485,4db83fe6a86e0cd3b6617a2e,Red Olive,Powai,East,19.115952895474074,72.90898168289941,19.1187195,72.9073476,352.0741450645608
479,4f09bdd3e4b00a2753483eec,Adward Pav Bhaji and Dosa Center,Kalbadevi,South,18.946268267690435,72.8290487701687,18.9492575,72.82793819999999,352.0901887827475
1953,4ba921aef964a520f00d3ae3,McDonald's,Tagore Road,West,19.084733326718023,72.83807868037091,19.0821047,72.836199,352.5522601482051
356,4e33a472227111ae76912f24,Pancham Puriwala,Mumbai CSMT,South,18.938214278973145,72.8356970973557,18.94136785,72.83526733695547,353.340240225192
1905,520e5c7011d2838ec56da513,Cafe Rumours,Rajawadi,East,19.07749507220888,72.89907473909548,19.0782013,72.90235517639476,353.342432579818
1911,4fe44267e4b04acf4e279e24,Subway,Rajawadi,East,19.07529276532654,72.90372579995883,19.0782013,72.90235517639476,353.8162982830325
1324,4b0587d6f964a520ada322e3,Prakash- Shakahari Uphaar Kendra,Bhavanishankar Road,South,19.02325383032543,72.8388492000297,19.022237,72.8356574,353.84600022937167
2472,508c274ee4b01ceeb37b966b,Mad over Donuts,Powai,East,19.11584677419096,72.90880473391296,19.1187195,72.9073476,354.00034821699796
2869,4db1f7c81e729fcc565ec43e,Rhythm,Lokhandwala,West,19.140564323296548,72.826025262286,19.1431889,72.824081,355.9839093095142
814,4e7c7749b61c4e5b030652bf,Rajesh Frankie,Cumballa Hill,South,18.968583878022176,72.80323234939749,18.9693073,72.8065375,356.5214241179989
2421,4fc8c720e4b042a57f141e69,Ruchi Sweets,Andheri (East),West,19.112668569056556,72.85421051687332,19.1158835,72.854202,357.26068511369397
2663,5262aeb311d2127e3e9fcb8b,Levo,Versova,West,19.133068794476706,72.82303951151091,19.13025205,72.8213774957082,358.36148585943755
2471,4e27b0f352b1c37d35bae02d,K-3 Snacks & Sweets,Powai,East,19.11672440013409,72.91003850032811,19.1187195,72.9073476,359.1367558399134
1495,4d9b5c8f674ca143796cd143,Amrut,Sion East,West,19.046013930922616,72.86584715964975,19.0428153,72.8653563,359.1684896953367
2470,5121f99be4b0d606203cea46,Sigree Global Grill,Powai,East,19.116539227128687,72.90987969640774,19.1187195,72.9073476,359.69863763516787
3227,508376cbe4b08785e95c0da4,Morbi Sweets and Farsan,Malad (West),North,19.187228835582932,72.84081932174954,19.1840129,72.8412155,359.78199919986383
1694,535e8816498ed1d07878605a,Hunger Pangs,Bandra (West),West,19.055373140073005,72.83164909989173,19.058335800000002,72.83026690000001,359.81483808903243
78,4c8f92784e95236a532685ca,Paradise,Henry Road,South,18.91872199201846,72.82887817828154,18.9203617,72.8318368,360.46049385673837
2233,4f0dd492e4b0b30606e3174d,Shutup And Eat,Vile Parle (West),West,19.103823,72.836855,19.1038725,72.84029029999999,360.766002103811
3569,4eeef8836da153687c630045,Sammelan,Dahisar,North,19.249481236411675,72.86306064710276,19.2494501,72.85962059999999,360.9199809169729
256,504baadbe4b0f7c8cec6d556,Umame,Hutatma Chowk,South,18.931966467648092,72.8282430677147,18.933307,72.831377,361.5347168806898
1723,4e3cfe0bfa76455375b2190f,Aquanox,Bandra (East),West,19.059104811861733,72.8519488933254,19.0616565,72.8498111,361.69288786713054
2075,4eb3d53e775b544c2692cd99,"Cafe coffee day, marol, andheri",Barve Nagar,East,19.097678200997283,72.89784071172818,19.0952831,72.90017759999999,362.01963228231426
2473,4c2dad0f260bc9289b601ad3,Subway,Powai,East,19.115688259438144,72.90862161109729,19.1187195,72.9073476,362.43543614503386
2225,4ca3085bfcaebfb71e72bf84,Dheeraj Vada Pav,Vile Parle (West),West,19.103991547970214,72.8368389386962,19.1038725,72.84029029999999,362.6517743033877
2234,4f27a58be4b0b45ff295fefb,Anand Fast Food,Vile Parle (West),West,19.103048185038013,72.83694202637196,19.1038725,72.84029029999999,363.3237299446361
2655,4b0587d8f964a520f8a322e3,Urban Tadka,Versova,West,19.12701051542414,72.82183256427811,19.13025205,72.8213774957082,363.37056745315493
2059,505f299ce4b069649f638b24,Radha Krishna Wine-N-Dine,Ghatkopar (West),East,19.08937822418637,72.9080389882445,19.0897194,72.90459720000001,363.4196200205926
2492,5447dcc1498e6a114887b280,no 101,Powai,East,19.116998309665014,72.9102934890972,19.1187195,72.9073476,363.66769793649706
2688,4ec75ea60e6158bafe6dfece,Thakkar Sweets & Snacks,Versova,West,19.130100449361148,72.81791238259336,19.13025205,72.8213774957082,364.18650223900846
2482,4b307af7f964a520cbf924e3,Mainland China,Powai,East,19.115696307238576,72.90868745063999,19.1187195,72.9073476,364.2183162833434
316,4e1bfa8d62e11cdc743e22e5,Pronto,Hutatma Chowk,South,18.932040113074617,72.82818030301061,18.933307,72.831377,364.3160255262219
66,4d74f0669b28224b274ddc0f,Delhi Darbar,Henry Road,South,18.92364032805629,72.83183746670775,18.9203617,72.8318368,364.33792153659306
1496,4eb6c6f9991165b762f5c8e0,Modern Restaurant,Sion East,West,19.04600945295671,72.86456640631312,19.0428153,72.8653563,364.5194000154312
2077,4efeeccb5c5c51dd2d83a071,The Good Food Co.,Vile Parle (East),West,19.098453349622396,72.84576866155109,19.0962884,72.84837990000001,364.7831794119418
2209,4d1f4c618629224b3c140a87,Dhiraj sandwich,Vile Parle (West),West,19.10392590237211,72.83681566703639,19.1038725,72.84029029999999,364.9023710293847
743,4e22e6f3d16474063214f901,Sigdi Restaurant,Nagpada,South,18.970522543245263,72.8310336481102,18.9681782,72.82860090000001,365.0058638111625
1357,4d9437ed1231b60cda1b75a1,Rajarajeshwari,Bhavanishankar Road,South,19.02551943468913,72.83583998621323,19.022237,72.8356574,365.2649354483876
130,4daea3e0f7b17488f49505bf,Suzette,Nariman Point,South,18.92511821292771,72.82149491910177,18.9253433,72.8180282,365.2719267009654
1725,4d466b7ebf61a1cd488d1cac,Rajyog Restaurant,Bandra (East),West,19.059968998388634,72.84682554575345,19.0616565,72.8498111,365.3731657427373
1724,4e4f52c0d22daf51d274cf7b,Italian Pizzas,Bandra (East),West,19.058700027721002,72.8513460275445,19.0616565,72.8498111,365.962547390057
82,4b0587d4f964a5206fa322e3,Bademiya,Henry Road,South,18.92358758072079,72.83254945444695,18.9203617,72.8318368,366.2204900924376
2005,4f6f3da5e4b08d8da77881f7,Sigree,Sen Nagar,West,19.085680251229455,72.8451754355881,19.0828321,72.8434193,366.3134741078232
3445,4cdebc8a3644a093b2e64d9f,Akhil,Charkop,North,19.21356916748439,72.82241893008629,19.2141193,72.8258652,366.7655171379799
531,531b340511d27c99ec1c5de1,Asian Street Kitchen,Girgaon,South,18.954779698769368,72.81445063372826,18.9543165,72.8179082,367.01597900772833
802,4d3be305fb4c5481becccf14,Sun Veg Restaurant,Cumballa Hill,South,18.966977532379673,72.80405511778963,18.9693073,72.8065375,367.5367030501916
3473,4e21c1e3483b041af1f029da,Kabab Chini,Gorai Suburb,North,19.23255891484675,72.82746966759335,19.229352600000002,72.826585,368.19464858466483
1708,4df38fecfa76abc3d86d3f31,Saheb Restaurant and Bar,Bandra (East),West,19.059720177704147,72.84696433105717,19.0616565,72.8498111,368.37858044345836
3114,4def572c81dcfb51be442e9b,Cafe Coffee Day,Mulund (West),East,19.171342375858767,72.954646725744,19.1719717,72.95119559999999,368.9260145360904
3385,5946aef767a9fe24f12e0c0e,Jughead's The Unrestaurant & Northern Tadka,Thakur Village,North,19.208844,72.87253,19.2097189,72.8759248,369.27205853967865
2223,4d9bfc4c95d8b1f7b2e808cf,McDonald's,Vile Parle (West),West,19.100572548874915,72.84070849702714,19.1038725,72.84029029999999,369.32739284384354
3370,4dd3e445ae6009a5122a6f64,Pizza Hut,Thakur Village,North,19.208619587438534,72.87260273282945,19.2097189,72.8759248,369.39578234000305
659,4b6544ecf964a52045eb2ae3,symphony,Grant Road,South,18.963346739565118,72.81025132774622,18.9644472,72.81357270000001,369.8567284165854
3228,4e0492c352b1ec89863b1ecd,Ashraya ¤,Malad (West),North,19.18728060317755,72.84188747406006,19.1840129,72.8412155,369.90922966971675
17,4d0a2cb65edd54812237049b,Sizzling China,Colaba,South,18.913324906835474,72.8229815214061,18.915091,72.8259691,370.3460938677377
3475,4f2e6379e4b0b0d084da1996,Cafē Coffee Day,Gorai Suburb,North,19.23268639694364,72.82671921065403,19.229352600000002,72.826585,370.73610235462013
1507,51cc41d5e4b00bbef09d8bcd,Guru Kripa (A1 Samosa),Dharavi,West,19.04298826438853,72.86178476068031,19.044463,72.8586177,370.85242786310357
1913,4dd4ea19183859a589ad0170,Priti bar n restaurant,Rajawadi,East,19.075329895532505,72.90416277131379,19.0782013,72.90235517639476,371.28655617819527
3570,4f407771e4b024a9696320b3,Subway Dahisar Link Road,Dahisar,North,19.251820074287206,72.85712405695551,19.2494501,72.85962059999999,371.43043906969837
3369,4bdd7fa317fdef3b85814e36,Nirvana Restaurant (Veg),Thakur Village,North,19.211866043612932,72.87321135972218,19.2097189,72.8759248,371.49402653975176
1619,580b3a6138fa693d95b59ce7,Kitchen Garden by Suzette,Bandra (West),West,19.06154546724086,72.82926199440713,19.058335800000002,72.83026690000001,371.9640023813182
1175,501167a3e4b07ac9f09acac6,Hotel shantidoot,Parel,South,19.008530354688,72.84105588092739,19.0094817,72.8376614,371.98076080484725
1914,4f12eac6e4b0297e57b9f62a,Spice & Cot,Rajawadi,East,19.075186801486105,72.90389743274478,19.0782013,72.90235517639476,372.0896016659285
2812,50363bf7e4b0179adc932e5c,Yogos Frozen Yogurt Cafe,Lokhandwala,West,19.1464995536633,72.82353376496837,19.1431889,72.824081,372.3551088006145
327,4b0587dbf964a52068a422e3,Valhalla,Hutatma Chowk,South,18.93287669989976,72.82786014367358,18.933307,72.831377,372.7472325637891
2201,4e6cd1dc1495f34925b21012,The Chocolate Heaven,Vile Parle (West),West,19.104219376484483,72.83675861374584,19.1038725,72.84029029999999,372.84261585345274
2200,4bcc3ccf511f95219a9bb2c7,Anand Dosa,Vile Parle (West),West,19.102981786665428,72.83686050799356,19.1038725,72.84029029999999,373.5006637101001
1506,4b0587d8f964a52008a422e3,Guru Kripa,Dharavi,West,19.042954612559253,72.86179617563526,19.044463,72.8586177,373.5912916407515
877,50fcea5ee4b0e6d78c945f4d,McDonald's,Tulsi Wadi,South,18.98077515140672,72.82118410971161,18.9779948,72.8191822,373.7852264812507
1427,4edb2eec30f83fb79d9f26cb,Tibb's Frankie,Matunga,West,19.027987301525577,72.84662937939733,19.027435600000004,72.85014670000001,374.5578316009474
3338,4e19f74714957dc705e61857,Ambience the rest. And bar,Kandivli (East),North,19.206412952878942,72.8652617831306,19.2080542,72.8621435,374.6246670011816
1611,4f3fddc6e4b00b5258611f0d,Suzette,Bandra (West),West,19.06152590248658,72.82908067105699,19.058335800000002,72.83026690000001,375.7579733700978
1608,4f927a04e4b020d1a28662c8,Indigo Deli,Bandra (West),West,19.06171028998035,72.82997150211034,19.058335800000002,72.83026690000001,376.2719496608491
32,4b0587d8f964a52009a422e3,Kamat Restaurant,Colaba,South,18.916335978886192,72.82263242643455,18.915091,72.8259691,377.0622270068203
1125,4b0587d5f964a5209aa322e3,Copper Chimney,Nehru Nagar,South,19.001824918042658,72.81592739808104,19.0010485,72.8194265,377.6387527274812
121,4bab7819f964a520b6ab3ae3,Status,Nariman Point,South,18.924562,72.821526,18.9253433,72.8180282,377.7940362527997
1203,4bc14305461576b0cbc87b32,Sri Siddhivinayak Refreshments,Prabhadevi,South,19.01735937464014,72.830419282845,19.0148811,72.8279556,377.9424986318903
2203,4bee587d2c082d7f32593042,Khasiyat,Vile Parle (West),West,19.100524805839562,72.83963009322807,19.1038725,72.84029029999999,378.417304506816
1323,50d801d6e4b09e2e64f6f437,Terttulia,Bhavanishankar Road,South,19.0256377551095,72.83541620186854,19.022237,72.8356574,378.7578573819565
2235,4d288a2f915fa09338d0fd09,Anand Sandwich Stall,Vile Parle (West),West,19.10299557795779,72.83680114628925,19.1038725,72.84029029999999,379.11786112558696
1390,4d2573e9d713b1f75373df53,Ayyappa,Matunga,West,19.02889602124886,72.85340826237919,19.027435600000004,72.85014670000001,379.1280328158073
2246,4d04fc8b30a58cfaead2a2e7,Mahesh Lunch Home,Juhu,West,19.10367993652122,72.82679442182634,19.1070215,72.8275275,379.2262078460003
783,501d378ae4b09ed244ac6935,Theobroma,Cumballa Hill,South,18.970734914004037,72.80981586266414,18.9693073,72.8065375,379.2934542733589
1625,4f0e9ccae4b00ae6bc52888b,Karachi sweets n chaat,Bandra (West),West,19.05512351190259,72.83149909194438,19.058335800000002,72.83026690000001,379.7038585942992
2499,4eb95b967ee5024d80a88fe6,Great Punjab,Powai,East,19.115302299072226,72.90723721637096,19.1187195,72.9073476,379.91366732480066
510,4e3e0f5fd4c058f9dc0eb373,Nityanand Hotel,Girgaon,South,18.95738465068936,72.81951462266575,18.9543165,72.8179082,380.4609124808076
2971,4fa043dae4b000b3042fab49,Tamarind,Goregaon (West),North,19.16324993113902,72.83757093710803,19.1633281,72.8411995,380.9795831005412
3386,50aa4115498eeb8d61cb954d,On Flames,Thakur Village,North,19.211942650283454,72.87315990587281,19.2097189,72.8759248,381.1123901959823
1201,513c59d4e4b0fce9415f29d0,The Baker's Dozen Prabhadevi,Prabhadevi,South,19.01256873996749,72.82527603726814,19.0148811,72.8279556,381.1600908523222
560,4e9efe7c0aaf5cc08fb550b3,Jaffer Bhai Delhi Darbar,Mandvi,South,18.958349555927786,72.83582556155663,18.9550564,72.83479190000001,381.73665228144085
1617,5628b3dd498e6478e699a48d,La Folie,Bandra (West),West,19.055033318788375,72.8292600602837,19.058335800000002,72.83026690000001,381.9220062520582
3351,4e60c466e4cdf1e2be8c3899,Subway Thakur Complex,Kandivli (East),North,19.211304717620102,72.86332603063184,19.2080542,72.8621435,381.9352123649508
1655,5027b477e4b08f94e5ce0745,Di Bella Coffee,Bandra (West),West,19.061036194214445,72.83252619915119,19.058335800000002,72.83026690000001,382.57136092918
703,58e21b0aca10703b62278baf,Grandmama's Cafe,Grant Road,South,18.963536197628105,72.81006126026615,18.9644472,72.81357270000001,382.6637363178863
2236,4fa6a9f5e4b024433791c083,Shree Balaji Fast Food,Vile Parle (West),West,19.104551633585874,72.83671700287017,19.1038725,72.84029029999999,382.72812364843804
277,4d31c9a072a8b1f7878797d0,Hotel Fountain Plaza,Hutatma Chowk,South,18.93567108713781,72.83402982832185,18.933307,72.831377,383.10640067930825
2380,4cc081dd575d236a5a17c58e,Balaji Restaurant,Marol Village,East,19.116961965191827,72.88009652513999,19.114434699999997,72.8776145,383.1297581776799
3474,4c77dd8ea5676dcb17ee1921,Green channel,Gorai Suburb,North,19.232521476794183,72.82803249235113,19.229352600000002,72.826585,383.4976549651796
350,4caa0096d971b1f7ccca23e1,Royal China,Mumbai CSMT,South,18.938715239156295,72.83293313173236,18.94136785,72.83526733695547,383.51610738772337
309,51c9be94498ec7d1f0396adb,The Local,Hutatma Chowk,South,18.929855188641305,72.83138345782226,18.933307,72.831377,383.5835295527499
54,56b9ee80498edc99be627f0e,Le15 Cafe,Henry Road,South,18.923709,72.832735,18.9203617,72.8318368,383.7654374782771
2006,4dfee854d4c00c69c14ae32b,Sawant Vada Pav,Sen Nagar,West,19.081383,72.8401,19.0828321,72.8434193,383.9864308280024
3477,4f0aef1de4b0266570b60f30,Ccd,Gorai Suburb,North,19.23280818380553,72.82665420116992,19.229352600000002,72.826585,384.0707821276344
478,4bf60556bfeac9281dc29336,Hotel Geeta Bhavan,Kalbadevi,South,18.945818299201616,72.82830393502596,18.9492575,72.82793819999999,384.10989018167993
1610,4e6c61e67d8b2c711b41e5b9,Mac Craig,Bandra (West),West,19.061541991030687,72.82889362096834,19.058335800000002,72.83026690000001,384.3779798187382
136,520a289d11d2acf7b3992ebb,Spesso Gourmet Kitchen,Nariman Point,South,18.92443910276209,72.82156048132988,18.9253433,72.8180282,384.66212536901463
389,53594408498e110903f97e5a,Kya Miyaa,Mumbai CSMT,South,18.938221636584764,72.83373974928536,18.94136785,72.83526733695547,384.72967550021764
3127,4dd2a975fa767fb707980b0e,Birdys Bakery and Patisserie,Mulund (West),East,19.174499998250354,72.95370093490214,19.1719717,72.95119559999999,384.8198529263445
2263,4d6cba94fbf0a09314e2f58c,Subway,Juhu,West,19.103640738344392,72.82672596645104,19.1070215,72.8275275,384.9996820246882
